id|text|author|statement_date|registration_date|main_article_title|main_article_text|main_article_url|topic_id|sub_topics|fact_checker_accuracy|publication_date
98|Απόπειρα αυτοκτονίας έκανε ο δολοφόνος της Γαρυφαλλιάς|ΤΑ ΝΕΑ Team|2021-07-21 23:00:00|2022-02-28 21:30:00|Φολέγανδρος: Απόπειρα αυτοκτονίας έκανε ο δολοφόνος της Γαρυφαλλιάς|Απόπειρα αυτοκτονίας έκανε χθες το απόγευμα ο καθ’ ομολογίαν δολοφόνος της Γαρυφαλλιάς στην Φολέγανδρο σύμφωνα με το MEGA. Περί τις 06:00 το απόγευμα, ο 30χρονος επιχείρησε να κρεμαστεί με ένα σεντόνι στο κελί του, στα κρατητήρια Νάξου, για να βάλει τέλος στην ζωή του. Άμεσα, μεταφέρθηκε στο κέντρο Υγείας Νάξου, όπου νοσηλεύεται φρουρούμενος και απομονωμένος.|https://www.tanea.gr/2021/07/22/greece/folegandros-apopeira-aytoktonias-ekane-o-dolofonos-tis-garyfallias/|2|"{'"Απόπειρα αυτοκτονίας'"}"|2|2021-07-21 23:00:00
95|Σεσημασμένος βιαστής, ο οποίος είχε οδηγηθεί στη φυλακή το 2015 αποφυλακίστηκε το 2020 με τον νόμο Παρασκευόπουλου|Espressonews|2021-06-21 23:00:00|2022-03-15 11:28:00|Βούλγαρος άρπαξε καθαρίστρια και τη βίαζε για εννέα ώρες στο διαμέρισμά του|Σεσημασμένος βιαστής, ο οποίος είχε οδηγηθεί στη φυλακή το 2015 και αποφυλακίστηκε το 2020 με τον νόμο Παρασκευόπουλου, είναι ο 35χρονος Βούλγαρος, ο οποίος κράτησε αιχμάλωτη επί εννέα (!) ώρες μέσα στο διαμέρισμά του στα Κάτω Πετράλωνα μια 50χρονη καθαρίστρια, εκτονώνοντας πάνω της τις αρρωστημένες ορέξεις του!|https://www.espressonews.gr/reportaz/283639/voylgaros-arpaxe-katharistria-kai-ti-viaze/|2|"{'"Απόλυση υπό όρους'"}"|1|2021-06-21 23:00:00
11|"'"καταγράφηκαν μόνο 39 αφίξεις στα ελληνικά σύνορα τον Απρίλιο'" (του 2020) "|Capital.gr|2020-05-05 23:00:00|2021-12-22 17:03:00|"Μηταράκης: '"Μειώνουμε τις μεταναστευτικές ροές, περιορίζουμε τις επιπτώσεις τους στις τοπικές κοινωνίες'""|«Κάνοντας έναν μίνι-απολογισμό της αποτελεσματικότητας των μέτρων για τη φύλαξη των συνόρων, ο κ. Μηταράκης είπε ότι καταγράφηκαν μόνο 39 αφίξεις τον Απρίλιο, και ότι στο πρώτο τετράμηνο του 2020 οι αφίξεις μειώθηκαν κατά 20% σε σχέση με το 2019»|https://www.capital.gr/politiki/3451212/mitarakis-meionoume-tis-metanasteutikes-roes-periorizoume-tis-epiptoseis-tous-stis-topikes-koinonies|1|{Σύνορα}|3|2020-05-05 23:00:00
2|Το Μεταναστευτικό τώρα αποκτά μία νέα διάσταση, καθώς στις ροές προς την Ελλάδα περιλαμβάνονται άνθρωποι από το Ιράν -όπου είχαμε πολλά κρούσματα Κορωνοϊού- και πολλοί διερχόμενοι από το Αφγανιστάν. |Κυριάκος Μητσοτάκης|2020-02-27 00:00:00|2021-12-24 15:24:00|Εισαγωγική τοποθέτηση του Πρωθυπουργού Κυριάκου Μητσοτάκη κατά την έναρξη της συνεδρίασης του Υπουργικού Συμβουλίου| Γραφείο Τύπου Πρωθυπουργού|https://primeminister.gr/2020/02/27/23386|1|{Νησιά}|1|2020-02-27 00:00:00
12|"Δ. Παπαδημούλης: '"Ο Μητσοτάκης θα πάρει 700 εκατ. ευρώ για το προσφυγικό / μεταναστευτικό'" "|Δ. Παπαδημούλης|2020-03-05 00:00:00|2022-06-12 14:28:00|Δ. Παπαδημούλης: Ο Μητσοτάκης θα πάρει 700 εκατ. Ευρώ (για το μεταναστευτικό)(κομμένη δήλωση, που μετά ισχυρίζεται ότι με αυτά θα κάνει την Ελλάδα τη Μόρια της Ευρώπης ο Μητσοτάκης)|"'"Η αποκάλυψη της αρμόδιας Επιτρόπου Γιόχανσον εξηγεί γιατί ο Κυριάκος Μητσοτάκης δεν ζήτησε Σύνοδο Κορυφής και μετεγκατάσταση. Θα πάρει 700 εκατομμύρια ευρώ, για να κάνει την Ελλάδα τη Μόρια της Ευρώπης!'""|https://www.avgi.gr/article/10842/10786277/d-papademoules-o-metsotakes-tha-parei-700-ekat-euro-gia-na-kanei-ten-ellada-te-moria-tes-europes-|1|{Λέσβος}|4|2020-03-05 00:00:00
101|"Ψυχογιός, (τομεάρχης ΣΥΡΙΖΑ): '"Καταργείται το πρόγραμμα ΕΣΤΙΑ'""|Ψυχογιός|2020-09-10 23:00:00|2022-06-21 17:55:00|Γιώργος Ψυχογιός τομεάρχης μεταναστευτικής πολιτικής ΣΥΡΙΖΑ: Άφησαν αθωράκιστη υγειονομικά τη Μόρια|Στο 9:30 λεπτό του βίντεο| https://www.youtube.com/watch?v=guUb_BQd4Og&ab_channel=KontraChannel|1|{στέγαση}|2|2020-09-10 23:00:00
100|Νότης Μηταράκης:  «Πολλές περιπτώσεις [επαναπροωθήσεων] έχουν διερευνηθεί και από την Ευρωπαϊκή Ένωση»  |Νότης Μηταράκης, Υπουργός Μετανάστευσης και Ασύλου - Βουλευτής ΝΔ |2021-07-12 23:00:00|2022-03-01 18:28:00|"Μηταράκης: Παντελώς αβάσιμες οι κατηγορίες για '"επαναπροωθήσεις'" μεταναστών"|Οι κατηγορίες που απευθύνονται στην Ελλάδα είναι παντελώς αβάσιμες και εδράζονται σε πλάνα ή μαρτυρίες που παρέχονται από τη χώρα αναχώρησης. Πολλές περιπτώσεις έχουν διερευνηθεί και από την Ευρωπαϊκή Ένωση με εκθέσεις που δεν καταγράφουν πουθενά καμία παραβίαση των θεμελιωδών ευρωπαϊκών δικαιωμάτων». Οι δηλώσεις του υπουργού Μετανάστευσης έρχονται ως απάντηση στα όσα είπε η κυρία Γιόχανσον σε ρεπορτάζ του BBC το οποίο έκανε λόγο για «επαναπροωθήσεις μεταναστών από ευρωπαϊκές χώρες».|https://www.protothema.gr/politics/article/1142902/mitarakis-padelos-avasimes-oi-katigories-gia-epanaproothiseis-metanaston/|1|{επαναπροωθήσεις}|4|2021-07-12 23:00:00
150|"«Έχουμε έξαρση στις καταγγελίες και όχι στις δολοφονίες με έμφυλη διάσταση'""|Μαρία Συρεγγέλα, Υφυπουργός για τη Δημογραφική Πολιτική και την Οικογένεια|2021-08-02 07:00:00|2023-03-01 02:32:00|7 γυναικοκτονίες σε 7 μήνες. Ευτυχώς που στη Βενεζουέλα είναι χειρότερα |""|https://www.ladylike.gr/opinions/7-ginaikoktonies-se-7-mines-eftixos-pou-sti-venezouela-einai-xeirotera/|2|{}|1|2023-02-28 22:00:00
8|"'"[Το πρώτο τρίμηνο του] 2020 [έχουμε] μείωση διαμενόντων στα ΚΥΤ κατά 5,3%'""|Υπουργείο Μετανάστευσης και Ασύλου|2020-04-02 23:00:00|2022-06-12 16:59:00|Το πρώτο τρίμηνο του 2020, παρά τις αυξημένες αφίξεις, μειώθηκε ο συνολικός αριθμός αυτών που διαμένουν στα ΚΥΤ των νησιών κατά 5,3%.  Συγκεκριμένα, ο αριθμός των διαμενόντων στα ΚΥΤ στο διάστημα Ιανουάριος - Μάρτιος του 2020 μειώθηκε στα 36.387 άτομα, από 38.423 άτομα που ήταν το αντίστοιχο χρονικό διάστημα του 2019.|Αναστροφή της τάσης στα νησιά|https://www.mitarakis.gr/gov/migration/1981-dt-yma-meiwsi-diamenontwn-kyt|1|{Νησιά}|2|2020-04-02 23:00:00
3|«Μας έκλεισαν μέσα και κυκλοφορούν παντού λαθρομετανάστες». (Η κυβέρνηση προχώρησε σε λοκντάουν, αλλά οι λαθρομετανάστες κυκλοφορούν παράνομα)|Κυριάκος Βελόπουλος|2020-03-30 23:00:00|2022-01-05 12:44:00|«Μας έκλεισαν μέσα και κυκλοφορούν παντού λαθρομετανάστες».|Ο πρόεδρος της Ελληνικής Λύσης τόνισε: «Είναι δειλοί και οι δειλοί δεν μπορούν να κυβερνήσουν την Ελλάδα. Μας έκλεισαν μέσα και κυκλοφορούν παντού λαθρομετανάστες.Όταν βλέπω κυβερνητικό κλιμάκιο στον Εχίνο, σαν… σαρδέλες σε ένα δωμάτιο, δεν είναι εικόνα σοβαρής κυβέρνησης. Την ίδια ώρα, πιέζουν ξενοδοχείο στον Αστακό Αιτωλοακαρνανίας να δεχτεί 700 λαθρομετανάστες και η τιμή που έδωσαν είναι διπλάσια της κανονικής. Προς τιμήν του ο ιδιοκτήτης αρνήθηκε».|https://www.pagenews.gr/2020/03/31/politiki/kyriakos-belopoulos-metanasteutiko-mas-ekleisan-mesa-kai-kykloforoun-pantou-metanastes/|1|{Κορονωιός}|1|2020-03-30 23:00:00
105|Κυριάκος Μητσοτάκης: «Φέτος δεν έχει υπάρξει πνιγμός στο Αιγαίο» |Κυριάκος Μητσοτάκης, Πρωθυπουργός|2021-09-29 23:00:00|2022-02-21 21:10:00|Μητσοτάκης για συμφωνία Ελλάδας – Γαλλίας: Υποχρέωση βοήθειας αν απειληθεί η εθνική κυριαρχία|Ο πρωθυπουργός ανέφερε πως δεν θα απολογηθεί για την προστασία των συνόρων της χώρας, τονίζοντας πως φέτος δεν έχει υπάρξει πνιγμός στο Αιγαίο, και σημείωσε πως είναι στο συμφέρον της Ελλάδας να δουλέψει μαζί με την Τουρκία για να ελέγξουν παράνομα κύματα μεταναστών από το Αφγανιστάν.|https://www.kathimerini.gr/politics/561518956/mitsotakis-gia-symfonia-elladas-gallias-ypochreosi-voitheias-an-apeilithei-i-ethniki-kyriarchia/?fbclid=IwAR3Iw8a4piFLR0rl1ljNIlaTt5CajtkddmYn1Z97w34w-0q8TtKETSFwkn0|1|{Αιγαίο,πνιγμοί}|1|2021-09-29 23:00:00
87|8 στις 10 νεαρές Ευρωπαίες αποφεύγουν ορισμένους δημόσιους χώρους από φόβο ότι θα δεχθούν επίθεση ή παρενόχληση|Newsroom Lifo|2021-02-19 00:00:00|2022-01-14 15:02:00|Ευρώπη: 8 στις 10 νεαρές γυναίκες αποφεύγουν ορισμένους δημόσιους χώρους - Φοβούνται επίθεση|Η συντριπτική πλειονότητα των νεαρών γυναικών στην Ευρώπη αποφεύγουν ορισμένους χώρους ή συνοικίες από φόβο ότι θα δεχθούν επίθεση ή παρενόχληση, σύμφωνα με ευρωπαϊκή έκθεση που δημοσιεύεται σήμερα. «Από φόβο ότι θα δεχθούν επίθεση σωματικά ή σεξουαλικά ή ότι θα παρενοχληθούν [...], 83% των γυναικών ηλικίας από 16 έως 29 ετών αποφεύγουν να βρεθούν μόνες σε ορισμένα μέρη, να πάνε σε ορισμένους δρόμους ή συνοικίες ή να βρεθούν εκεί απομονωμένες με κάποιο άλλο πρόσωπο», σύμφωνα με τη μελέτη. Ο Οργανισμός Θεμελιωδών Δικαιωμάτων της Ευρωπαϊκής Ένωσης (FRA), ο οποίος έχει την έδρα του στη Βιέννη, ρώτησε 35.000 ανθρώπους στην Ευρωπαϊκή Ένωση, το Ηνωμένο Βασίλειο και τη Βόρεια Μακεδονία σχετικά με το πώς αντιλαμβάνονται την εγκληματικότητα, την ασφάλεια και τα δικαιώματα των θυμάτων.|https://www.lifo.gr/now/world/eyropi-8-stis-10-neares-gynaikes-apofeygoyn-orismenoys-dimosioys-horoys-foboyntai|2|"{'"Φόβος παρενόχλησης'",Ευρώπη,'"Δημόσιοι Χώροι'"}"|3|2021-02-19 00:00:00
22|Το πρόγραμμα βοήθειας με μετρητά «cash assistance» αποτελεί μέρος της ανθρωπιστικής βοήθειας που παρέχεται από διαφορετικούς οργανισμούς στην Ελλάδα. Αυτή η βοήθεια ΔΕΝ παρέχεται ούτε χρηματοδοτείται από την κυβέρνηση της Ελλάδας. Εντούτοις, συντονίζεται μεταξύ της ελληνικής κυβέρνησης από το Ταμείο Ασύλου, Μετανάστευσης και Ένταξης της Ευρωπαϊκής Ένωσης (AMIF).|Συντάκτης|2020-03-11 00:00:00|2022-06-12 18:11:00|Τι χρήματα παίρνουν οι αιτούντες άσυλο|Ενάντια στα σενάρια που διακινούνται εκτεταμένα εδώ και χρόνια και θέλουν οι πρόσφυγες και οι μετανάστες να «παίρνουν πάνω από 400 ευρώ το μήνα από τον κρατικό κορβανά» ή ότι «εμείς τους πληρώνουμε και τους ζούμε», δημοσιεύουμε εκ νέου διευκρινίσεις για να είναι γνωστή η κατάσταση σε ό,τι αφορά την οικονομική βοήθεια στους αιτούντες άσυλο κάθε μήνα.|https://stonisi.gr/post/7522/ti-xrhmata-pairnoyn-oi-aitoyntes-asylo|1|{Οικονομία}|4|2020-03-11 00:00:00
151|Η αυξητική τάση της μέσης ετήσιας θερμοκρασίας στην Ελλάδα είναι αδιαμφισβήτητη, οι αποκλίσεις της μέσης ετήσιας θερμοκρασίας από τις κανονικές τιμές έφτασαν ή ξεπέρασαν τους 0,8 βαθμούς Κελσίου και διαφαίνεται σταδιακή αύξηση της θερμοκρασίας, που ξεκινά από τα μέσα της δεκαετίας του '80 με αρχές της δεκαετίας του '90.|Δημήτρης Σιδερίδης, διοικητής της ΕΜΥ, υποπτέραρχος |2022-11-14 23:00:00|2023-03-01 09:42:00|Συνέντευξη: Η Ελλάδα στις «κόκκινες ζώνες» της κλιματικής αλλαγής|Οπως εξηγεί ο διοικητής της ΕΜΥ, υποπτέραρχος Δημήτρης Σιδερίδης, η άνοδος της μέσης θερμοκρασίας καταγράφεται στα επίσημα στατιστικά στοιχεία της Εθνικής Μετεωρολογικής Υπηρεσίας, με την Ελλάδα να βρίσκεται στην «κόκκινη ζώνη». |https://gr.euronews.com/green/2022/11/15/synentefksi-i-ellada-stis-kokkines-zones-tis-klimatikis-allagis|1005|{}|4|2022-11-14 23:00:00
